timestamp,home,pts_home,away,pts_away,tv,notes
2013-10-12 19:00:00,Georgia Tech,20.0,Brigham Young,38.0,,
2013-10-12 14:00:00,Buffalo,33.0,Western Michigan,0.0,,
2013-10-12 14:00:00,Central Michigan,26.0,Ohio,23.0,,
2013-10-12 15:30:00,Boston College,14.0,Clemson,24.0,,
2013-10-12 12:30:00,Navy,7.0,Duke,35.0,,
2013-10-12 12:00:00,Memphis,15.0,Houston,25.0,,"BBVA Compass Stadium - Houston, TX"
2013-10-12 15:30:00,Florida,6.0,Louisiana State,17.0,,
2013-10-12 19:00:00,Louisiana-Monroe,21.0,Texas State,14.0,,
2013-10-12 17:00:00,Marshall,24.0,Florida Atlantic,23.0,,
2013-10-12 15:30:00,Virginia,26.0,Maryland,27.0,,
2013-10-12 15:00:00,Miami (OH),10.0,Massachusetts,17.0,,
2013-10-12 12:00:00,Indiana,28.0,Michigan State,42.0,,
2013-10-12 19:30:00,Bowling Green State,20.0,Mississippi State,21.0,,
2013-10-12 12:00:00,Missouri,41.0,Georgia,26.0,,
2013-10-12 12:00:00,Nebraska,44.0,Purdue,7.0,,
2013-10-12 20:05:00,Hawaii,37.0,Nevada-Las Vegas,39.0,,
2013-10-12 19:00:00,Middle Tennessee State,7.0,North Texas,34.0,,
2013-10-12 17:00:00,Akron,20.0,Northern Illinois,27.0,,
2013-10-12 16:00:00,Oregon,45.0,Washington,24.0,,
2013-10-12 22:30:00,Oregon State,52.0,Washington State,24.0,,
2013-10-12 17:00:00,Michigan,40.0,Penn State,43.0,,
2013-10-12 16:00:00,Rice,27.0,Texas-San Antonio,21.0,,
2013-10-12 15:30:00,San Jose State,34.0,Colorado State,27.0,,
2013-10-12 12:21:00,South Carolina,52.0,Arkansas,7.0,,
2013-10-12 12:00:00,South Florida,13.0,Connecticut,10.0,,
2013-10-12 15:30:00,Syracuse,24.0,North Carolina State,10.0,,
2013-10-12 12:00:00,Oklahoma,20.0,Texas,36.0,,"Cotton Bowl - Dallas, TX"
2013-10-12 20:30:00,Texas A&M,41.0,Mississippi,38.0,,
2013-10-12 12:00:00,Kansas,17.0,Texas Christian,27.0,,
2013-10-12 12:00:00,Iowa State,35.0,Texas Tech,42.0,,
2013-10-12 15:30:00,Troy,35.0,Georgia State,28.0,,
2013-10-12 15:30:00,East Carolina,33.0,Tulane,36.0,,
2013-10-12 20:00:00,Tulsa,34.0,Texas-El Paso,20.0,,
2013-10-12 22:30:00,California,10.0,UCLA,37.0,,
2013-10-12 18:00:00,Stanford,21.0,Utah,27.0,,
2013-10-12 12:00:00,Pittsburgh,9.0,Virginia Tech,19.0,,
2013-10-12 15:30:00,Northwestern,6.0,Wisconsin,35.0,,
2013-10-12 15:30:00,New Mexico,31.0,Wyoming,38.0,,
2013-10-15 20:00:00,Louisiana-Lafayette,37.0,Western Kentucky,20.0,,
2013-10-17 19:45:00,Miami (FL),27.0,North Carolina,23.0,,
2013-10-18 20:00:00,Central Florida,38.0,Louisville,35.0,,
2013-10-19 13:00:00,Akron,24.0,Miami (OH),17.0,,
2013-10-19 19:00:00,Arkansas,0.0,Alabama,52.0,,
2013-10-19 22:00:00,Utah,24.0,Arizona,35.0,,
2013-10-19 18:00:00,Washington,24.0,Arizona State,53.0,,
2013-10-19 15:30:00,Auburn,45.0,Texas A&M,41.0,,
2013-10-19 14:00:00,Ball State,38.0,Western Michigan,17.0,,
2013-10-19 19:00:00,Iowa State,7.0,Baylor,71.0,,
2013-10-19 20:00:00,Nevada,17.0,Boise State,34.0,,
2013-10-19 15:30:00,Houston,46.0,Brigham Young,47.0,,"Reliant Stadium - Houston, TX"
2013-10-19 15:30:00,Massachusetts,3.0,Buffalo,32.0,,
2013-10-19 12:00:00,Connecticut,16.0,Cincinnati,41.0,,
2013-10-19 14:00:00,Charleston Southern,10.0,Colorado,43.0,,
2013-10-19 14:00:00,Colorado State,52.0,Wyoming,22.0,,
2013-10-19 15:30:00,Duke,35.0,Virginia,22.0,,
2013-10-19 12:00:00,Southern Mississippi,14.0,East Carolina,55.0,,
2013-10-19 20:00:00,Florida State,51.0,Clemson,14.0,,
2013-10-19 22:00:00,Nevada-Las Vegas,14.0,Fresno State,38.0,,
2013-10-19 12:30:00,Syracuse,0.0,Georgia Tech,56.0,,
2013-10-19 15:30:00,Indiana,47.0,Michigan,63.0,,
2013-10-19 12:00:00,Purdue,0.0,Michigan State,14.0,,
2013-10-19 12:00:00,Minnesota,20.0,Northwestern,17.0,,
2013-10-19 19:00:00,Louisiana State,24.0,Mississippi,27.0,,
2013-10-19 12:21:00,Florida,17.0,Missouri,36.0,,
2013-10-19 15:30:00,North Texas,28.0,Louisiana Tech,13.0,,
2013-10-19 15:00:00,Northern Illinois,38.0,Central Michigan,17.0,,
2013-10-19 19:30:00,Southern California,10.0,Notre Dame,14.0,,
2013-10-19 13:00:00,Ohio,56.0,Eastern Michigan,28.0,,
2013-10-19 15:30:00,Iowa,24.0,Ohio State,34.0,,
2013-10-19 15:30:00,Oklahoma,34.0,Kansas,19.0,,
2013-10-19 12:00:00,Texas Christian,10.0,Oklahoma State,24.0,,
2013-10-19 22:00:00,Washington State,38.0,Oregon,62.0,,
2013-10-19 22:30:00,Oregon State,49.0,California,17.0,,
2013-10-19 19:00:00,Old Dominion,24.0,Pittsburgh,35.0,,
2013-10-19 20:00:00,Rice,45.0,New Mexico State,19.0,,
2013-10-19 15:00:00,Kent State,21.0,South Alabama,38.0,,
2013-10-19 12:00:00,Southern Methodist,34.0,Memphis,29.0,,
2013-10-19 15:30:00,UCLA,10.0,Stanford,24.0,,
2013-10-19 13:05:00,Army,14.0,Temple,33.0,,
2013-10-19 12:00:00,South Carolina,21.0,Tennessee,23.0,,
2013-10-19 19:00:00,Georgia State,17.0,Texas State,24.0,,
2013-10-19 12:00:00,Texas Tech,37.0,West Virginia,27.0,,
2013-10-19 12:00:00,Navy,44.0,Toledo,45.0,,
2013-10-19 21:00:00,Utah State,45.0,New Mexico,10.0,,
2013-10-19 12:00:00,Georgia,27.0,Vanderbilt,31.0,,
2013-10-19 15:30:00,Maryland,10.0,Wake Forest,34.0,,
2013-10-19 20:00:00,Wisconsin,56.0,Illinois,32.0,,
2013-10-22 20:00:00,Louisiana-Lafayette,23.0,Arkansas State,7.0,,
2013-10-24 19:30:00,Marshall,49.0,Middle Tennessee State,51.0,,
2013-10-24 19:30:00,Kentucky,22.0,Mississippi State,28.0,,
2013-10-25 20:00:00,Boise State,20.0,Brigham Young,37.0,,
2013-10-26 15:30:00,Tennessee,10.0,Alabama,45.0,,
2013-10-26 20:00:00,Arizona,44.0,Colorado,20.0,,
2013-10-26 19:30:00,Florida Atlantic,10.0,Auburn,45.0,,
2013-10-26 12:00:00,Ball State,42.0,Akron,24.0,,
2013-10-26 19:00:00,Baylor,59.0,Kansas,14.0,,
2013-10-26 15:30:00,Buffalo,41.0,Kent State,21.0,,
2013-10-26 12:00:00,Connecticut,17.0,Central Florida,62.0,,
2013-10-26 15:30:00,Clemson,40.0,Maryland,27.0,,
2013-10-26 23:59:00,Colorado State,35.0,Hawaii,28.0,,
2013-10-26 15:30:00,Duke,13.0,Virginia Tech,10.0,,
2013-10-26 15:30:00,North Carolina State,17.0,Florida State,49.0,,
2013-10-26 22:30:00,Fresno State,35.0,San Diego State,28.0,,
2013-10-26 12:30:00,Georgia Tech,35.0,Virginia,25.0,,
2013-10-26 12:00:00,Houston,49.0,Rutgers,14.0,,
2013-10-26 12:00:00,Northwestern,10.0,Iowa,17.0,,
2013-10-26 15:45:00,West Virginia,12.0,Kansas State,35.0,,
2013-10-26 19:00:00,Furman,16.0,Louisiana State,48.0,,
2013-10-26 18:00:00,Louisiana Tech,23.0,Florida International,7.0,,
2013-10-26 19:00:00,Georgia State,10.0,Louisiana-Monroe,38.0,,
2013-10-26 12:00:00,Louisville,34.0,South Florida,3.0,,
2013-10-26 12:00:00,Wake Forest,21.0,Miami (FL),24.0,,
2013-10-26 15:30:00,Michigan State,42.0,Illinois,3.0,,
2013-10-26 12:00:00,Nebraska,23.0,Minnesota,34.0,,
2013-10-26 19:30:00,Idaho,14.0,Mississippi,59.0,,
2013-10-26 13:00:00,Pittsburgh,21.0,Navy,24.0,,
2013-10-26 18:05:00,Nevada-Las Vegas,27.0,Nevada,22.0,,
2013-10-26 20:00:00,Abilene Christian,29.0,New Mexico State,34.0,,
2013-10-26 15:30:00,Boston College,10.0,North Carolina,34.0,,
2013-10-26 19:00:00,North Texas,55.0,Southern Mississippi,14.0,,
2013-10-26 15:30:00,Eastern Michigan,20.0,Northern Illinois,59.0,,
2013-10-26 17:00:00,Notre Dame,45.0,Air Force,10.0,,
2013-10-26 14:00:00,Miami (OH),16.0,Ohio,41.0,,
2013-10-26 20:00:00,Penn State,14.0,Ohio State,63.0,,
2013-10-26 16:45:00,Texas Tech,30.0,Oklahoma,38.0,,
2013-10-26 12:00:00,Oklahoma State,58.0,Iowa State,27.0,,
2013-10-26 19:00:00,UCLA,14.0,Oregon,42.0,,
2013-10-26 15:30:00,Texas-El Paso,7.0,Rice,45.0,,
2013-10-26 19:00:00,Wyoming,44.0,San Jose State,51.0,,
2013-10-26 19:00:00,South Carolina,27.0,Missouri,24.0,,
2013-10-26 16:00:00,Utah,3.0,Southern California,19.0,,
2013-10-26 15:00:00,Temple,49.0,Southern Methodist,59.0,,
2013-10-26 22:30:00,Stanford,20.0,Oregon State,12.0,,
2013-10-26 19:30:00,Texas,30.0,Texas Christian,7.0,,
2013-10-26 12:21:00,Vanderbilt,24.0,Texas A&M,56.0,,
2013-10-26 19:00:00,South Alabama,31.0,Texas State,33.0,,
2013-10-26 17:00:00,Alabama-Birmingham,31.0,Texas-San Antonio,52.0,,
2013-10-26 14:30:00,Toledo,28.0,Bowling Green State,25.0,,
2013-10-26 16:00:00,Troy,32.0,Western Kentucky,26.0,,
2013-10-26 15:30:00,Tulsa,7.0,Tulane,14.0,,
2013-10-26 23:00:00,California,17.0,Washington,41.0,,
2013-10-26 15:00:00,Western Michigan,31.0,Massachusetts,30.0,,
2013-10-30 20:00:00,Cincinnati,34.0,Memphis,21.0,,
2013-10-31 22:30:00,Arizona State,55.0,Washington State,21.0,,
2013-10-31 19:00:00,South Florida,23.0,Houston,35.0,,
2013-10-31 19:30:00,Louisiana-Monroe,49.0,Troy,37.0,,
2013-10-31 19:30:00,Rice,16.0,North Texas,28.0,,
2013-11-01 21:00:00,Southern California,31.0,Oregon State,14.0,,
2013-11-02 12:00:00,Army,28.0,Air Force,42.0,,
2013-11-02 15:30:00,Kent State,7.0,Akron,16.0,,
2013-11-02 15:30:00,Arizona,33.0,California,28.0,,
2013-11-02 19:30:00,Arkansas State,17.0,South Alabama,16.0,,
2013-11-02 18:00:00,Auburn,35.0,Arkansas,17.0,,
2013-11-02 20:00:00,Boise State,42.0,Colorado State,30.0,,
2013-11-02 12:00:00,Virginia Tech,27.0,Boston College,34.0,,
2013-11-02 15:30:00,Clemson,59.0,Virginia,10.0,,
2013-11-02 18:00:00,East Carolina,34.0,Florida International,13.0,,
2013-11-02 17:00:00,Tulane,17.0,Florida Atlantic,34.0,,
2013-11-02 20:00:00,Miami (FL),14.0,Florida State,41.0,,
2013-11-02 22:30:00,Nevada,23.0,Fresno State,41.0,,
2013-11-02 15:30:00,Florida,20.0,Georgia,23.0,,"EverBank Field - Jacksonville, FL"
2013-11-02 19:00:00,Pittsburgh,10.0,Georgia Tech,21.0,,
2013-11-02 15:30:00,Iowa State,7.0,Kansas State,41.0,,
2013-11-02 19:30:00,Alabama State,14.0,Kentucky,48.0,,
2013-11-02 17:00:00,New Mexico State,35.0,Louisiana-Lafayette,49.0,,
2013-11-02 12:00:00,Southern Mississippi,13.0,Marshall,61.0,,
2013-11-02 15:30:00,Michigan,6.0,Michigan State,29.0,,
2013-11-02 13:00:00,Middle Tennessee State,24.0,Alabama-Birmingham,21.0,,
2013-11-02 15:30:00,Minnesota,42.0,Indiana,39.0,,
2013-11-02 19:00:00,Tennessee,3.0,Missouri,31.0,,
2013-11-02 15:30:00,Northwestern,24.0,Nebraska,27.0,,
2013-11-02 12:30:00,North Carolina,27.0,North Carolina State,19.0,,
2013-11-02 12:00:00,Northern Illinois,63.0,Massachusetts,19.0,,
2013-11-02 15:30:00,Navy,34.0,Notre Dame,38.0,,
2013-11-02 12:00:00,Ohio State,56.0,Purdue,0.0,,
2013-11-02 19:00:00,Oklahoma State,52.0,Texas Tech,34.0,,
2013-11-02 12:00:00,Illinois,17.0,Penn State,24.0,,
2013-11-02 12:00:00,Temple,20.0,Rutgers,23.0,,
2013-11-02 20:00:00,New Mexico,30.0,San Diego State,35.0,,
2013-11-02 16:00:00,San Jose State,34.0,Nevada-Las Vegas,24.0,,
2013-11-02 12:21:00,Mississippi State,16.0,South Carolina,34.0,,
2013-11-02 12:30:00,Wake Forest,0.0,Syracuse,13.0,,
2013-11-02 15:30:00,Kansas,13.0,Texas,35.0,,
2013-11-02 21:00:00,Texas-El Paso,7.0,Texas A&M,57.0,,
2013-11-02 17:00:00,Texas State,37.0,Idaho,21.0,,
2013-11-02 15:30:00,Texas-San Antonio,34.0,Tulsa,15.0,,
2013-11-02 19:00:00,Eastern Michigan,16.0,Toledo,55.0,,
2013-11-02 19:30:00,Colorado,23.0,UCLA,45.0,,
2013-11-02 16:00:00,Hawaii,10.0,Utah State,47.0,,
2013-11-02 15:30:00,West Virginia,30.0,Texas Christian,27.0,,
2013-11-02 13:00:00,Western Kentucky,44.0,Georgia State,28.0,,
2013-11-02 12:06:00,Wisconsin,28.0,Iowa,9.0,,
2013-11-05 20:00:00,Bowling Green State,45.0,Miami (OH),3.0,,
2013-11-05 20:00:00,Ohio,3.0,Buffalo,30.0,,
2013-11-06 20:00:00,Central Michigan,24.0,Ball State,44.0,,
2013-11-07 19:30:00,Oklahoma,12.0,Baylor,41.0,,
2013-11-07 19:30:00,Troy,36.0,Louisiana-Lafayette,41.0,,
2013-11-07 21:00:00,Oregon,20.0,Stanford,26.0,,
2013-11-08 20:30:00,Louisville,31.0,Connecticut,10.0,,
2013-11-08 21:00:00,Air Force,37.0,New Mexico,45.0,,
2013-11-09 20:00:00,Louisiana State,17.0,Alabama,38.0,,
2013-11-09 16:00:00,Arizona State,20.0,Utah,19.0,,
2013-11-09 19:00:00,Arkansas State,42.0,Louisiana-Monroe,14.0,,
2013-11-09 12:00:00,Auburn,55.0,Tennessee,23.0,,
2013-11-09 15:30:00,Boston College,48.0,New Mexico State,34.0,,
2013-11-09 19:00:00,Houston,14.0,Central Florida,19.0,,
2013-11-09 12:00:00,Southern Methodist,25.0,Cincinnati,28.0,,
2013-11-09 15:30:00,Nevada,17.0,Colorado State,38.0,,
2013-11-09 16:00:00,North Carolina State,20.0,Duke,38.0,,
2013-11-09 15:45:00,Tulsa,24.0,East Carolina,58.0,,
2013-11-09 13:00:00,Western Michigan,32.0,Eastern Michigan,35.0,,
2013-11-09 12:00:00,Florida State,59.0,Wake Forest,3.0,,
2013-11-09 22:15:00,Fresno State,48.0,Wyoming,10.0,,
2013-11-09 12:30:00,Appalachian State,6.0,Georgia,45.0,,
2013-11-09 15:30:00,Illinois,35.0,Indiana,52.0,,
2013-11-09 12:00:00,Iowa,38.0,Purdue,14.0,,
2013-11-09 12:00:00,Kansas State,49.0,Texas Tech,26.0,,
2013-11-09 19:00:00,Southern Mississippi,13.0,Louisiana Tech,36.0,,
2013-11-09 12:00:00,Alabama-Birmingham,14.0,Marshall,56.0,,
2013-11-09 16:30:00,Tennessee-Martin,6.0,Memphis,21.0,,
2013-11-09 16:00:00,Florida International,0.0,Middle Tennessee State,48.0,,
2013-11-09 12:00:00,Penn State,10.0,Minnesota,24.0,,
2013-11-09 12:21:00,Arkansas,24.0,Mississippi,34.0,,
2013-11-09 12:00:00,Missouri,48.0,Kentucky,17.0,,
2013-11-09 15:30:00,Hawaii,28.0,Navy,42.0,,
2013-11-09 15:30:00,Nebraska,17.0,Michigan,13.0,,
2013-11-09 12:30:00,Virginia,14.0,North Carolina,45.0,,
2013-11-09 15:30:00,Texas-El Paso,7.0,North Texas,41.0,,
2013-11-09 16:00:00,Kansas,6.0,Oklahoma State,42.0,,
2013-11-09 17:00:00,Old Dominion,59.0,Idaho,38.0,,
2013-11-09 20:00:00,Notre Dame,21.0,Pittsburgh,28.0,,
2013-11-09 22:30:00,San Diego State,34.0,San Jose State,30.0,,
2013-11-09 15:00:00,Southern California,62.0,California,28.0,,
2013-11-09 15:30:00,Syracuse,20.0,Maryland,3.0,,
2013-11-09 19:00:00,Texas,47.0,West Virginia,40.0,,
2013-11-09 15:30:00,Mississippi State,41.0,Texas A&M,51.0,,
2013-11-09 12:00:00,Texas Christian,21.0,Iowa State,17.0,,
2013-11-09 14:00:00,Tulane,7.0,Texas-San Antonio,10.0,,
2013-11-09 22:00:00,UCLA,31.0,Arizona,26.0,,
2013-11-09 20:00:00,Utah State,28.0,Nevada-Las Vegas,24.0,,
2013-11-09 12:00:00,Vanderbilt,34.0,Florida,17.0,,
2013-11-09 19:00:00,Virginia Tech,42.0,Miami (FL),24.0,,
2013-11-09 20:00:00,Colorado,7.0,Washington,59.0,,
2013-11-09 12:00:00,Western Kentucky,21.0,Army,17.0,,
2013-11-09 15:30:00,Brigham Young,17.0,Wisconsin,27.0,,
2013-11-12 19:30:00,Ohio,0.0,Bowling Green State,49.0,,
2013-11-12 19:30:00,Buffalo,41.0,Toledo,51.0,,
2013-11-13 20:00:00,Miami (OH),6.0,Kent State,24.0,,
2013-11-13 20:00:00,Ball State,27.0,Northern Illinois,48.0,,
2013-11-14 19:30:00,Georgia Tech,31.0,Clemson,55.0,,
2013-11-14 19:30:00,Marshall,45.0,Tulsa,34.0,,
2013-11-15 21:00:00,Washington,31.0,UCLA,41.0,,
2013-11-16 13:00:00,Massachusetts,13.0,Akron,14.0,,"Gillette Stadium - Foxboro, MA"
2013-11-16 19:45:00,Alabama,20.0,Mississippi State,7.0,,
2013-11-16 21:30:00,Oregon State,17.0,Arizona State,30.0,,
2013-11-16 19:30:00,Texas State,21.0,Arkansas State,38.0,,
2013-11-16 15:30:00,Georgia,38.0,Auburn,43.0,,
2013-11-16 19:00:00,Texas Tech,34.0,Baylor,63.0,,"AT&T Stadium - Arlington, TX"
2013-11-16 22:15:00,Wyoming,7.0,Boise State,48.0,,
2013-11-16 12:30:00,North Carolina State,21.0,Boston College,38.0,,
2013-11-16 15:00:00,Idaho State,13.0,Brigham Young,59.0,,
2013-11-16 12:00:00,Central Florida,39.0,Temple,36.0,,
2013-11-16 12:00:00,Central Michigan,27.0,Western Michigan,22.0,,
2013-11-16 12:00:00,Cincinnati,52.0,Rutgers,17.0,,
2013-11-16 17:30:00,California,24.0,Colorado,41.0,,
2013-11-16 19:00:00,Colorado State,66.0,New Mexico,42.0,,
2013-11-16 15:30:00,Miami (FL),30.0,Duke,48.0,,
2013-11-16 14:00:00,Alabama-Birmingham,14.0,East Carolina,63.0,,
2013-11-16 12:30:00,Florida Atlantic,41.0,Southern Mississippi,7.0,,
2013-11-16 15:30:00,Syracuse,3.0,Florida State,59.0,,
2013-11-16 12:00:00,West Virginia,19.0,Kansas,31.0,,
2013-11-16 15:30:00,Texas Christian,31.0,Kansas State,33.0,,
2013-11-16 14:00:00,Louisiana-Lafayette,35.0,Georgia State,21.0,,
2013-11-16 19:00:00,Houston,13.0,Louisville,20.0,,
2013-11-16 12:30:00,Maryland,27.0,Virginia Tech,24.0,,
2013-11-16 19:00:00,Memphis,23.0,South Florida,10.0,,
2013-11-16 15:30:00,Michigan,27.0,Northwestern,19.0,,
2013-11-16 15:30:00,Michigan State,41.0,Nebraska,28.0,,
2013-11-16 12:00:00,Troy,21.0,Mississippi,51.0,,
2013-11-16 15:30:00,South Alabama,14.0,Navy,42.0,,
2013-11-16 22:30:00,San Jose State,16.0,Nevada,38.0,,
2013-11-16 12:30:00,North Carolina,34.0,Pittsburgh,27.0,,
2013-11-16 12:00:00,Ohio State,60.0,Illinois,35.0,,
2013-11-16 12:00:00,Iowa State,10.0,Oklahoma,48.0,,
2013-11-16 15:30:00,Oklahoma State,38.0,Texas,13.0,,
2013-11-16 16:00:00,Utah,21.0,Oregon,44.0,,
2013-11-16 12:00:00,Purdue,21.0,Penn State,45.0,,
2013-11-16 19:00:00,Louisiana Tech,14.0,Rice,52.0,,
2013-11-16 22:30:00,San Diego State,28.0,Hawaii,21.0,,
2013-11-16 19:00:00,Florida,14.0,South Carolina,19.0,,
2013-11-16 20:00:00,Stanford,17.0,Southern California,20.0,,
2013-11-16 15:00:00,Connecticut,21.0,Southern Methodist,38.0,,
2013-11-16 20:00:00,Florida International,10.0,Texas-El Paso,33.0,,
2013-11-16 12:21:00,Kentucky,6.0,Vanderbilt,22.0,,
2013-11-16 14:00:00,Washington State,24.0,Arizona,17.0,,
2013-11-16 12:00:00,Indiana,3.0,Wisconsin,51.0,,
2013-11-19 20:00:00,Buffalo,44.0,Miami (OH),7.0,,
2013-11-19 20:00:00,Kent State,44.0,Ohio,13.0,,
2013-11-20 20:00:00,Northern Illinois,35.0,Toledo,17.0,,
2013-11-21 19:30:00,Rutgers,17.0,Central Florida,41.0,,
2013-11-21 21:30:00,Nevada-Las Vegas,41.0,Air Force,21.0,,
2013-11-21 19:30:00,Rice,37.0,Alabama-Birmingham,34.0,,
2013-11-22 21:30:00,Navy,58.0,San Jose State,52.0,,
2013-11-23 14:00:00,Chattanooga,0.0,Alabama,49.0,,
2013-11-23 15:30:00,Oregon,16.0,Arizona,42.0,,
2013-11-23 19:00:00,Arizona State,38.0,UCLA,33.0,,
2013-11-23 15:00:00,Georgia State,33.0,Arkansas State,35.0,,
2013-11-23 15:30:00,Boston College,29.0,Maryland,26.0,,
2013-11-23 13:00:00,Bowling Green State,58.0,Eastern Michigan,7.0,,
2013-11-23 13:00:00,Massachusetts,0.0,Central Michigan,37.0,,
2013-11-23 12:00:00,Houston,17.0,Cincinnati,24.0,,"BBVA Compass Stadium - Houston, TX"
2013-11-23 12:00:00,Citadel,6.0,Clemson,52.0,,
2013-11-23 19:00:00,Connecticut,28.0,Temple,21.0,,
2013-11-23 12:00:00,Duke,28.0,Wake Forest,21.0,,
2013-11-23 12:30:00,East Carolina,42.0,North Carolina State,28.0,,
2013-11-23 15:00:00,New Mexico State,10.0,Florida Atlantic,55.0,,
2013-11-23 15:30:00,Idaho,14.0,Florida State,80.0,,
2013-11-23 16:00:00,New Mexico,28.0,Fresno State,69.0,,
2013-11-23 19:00:00,Kentucky,17.0,Georgia,59.0,,
2013-11-23 14:00:00,Georgia Southern,26.0,Florida,20.0,,
2013-11-23 13:30:00,Alabama A&M,7.0,Georgia Tech,66.0,,
2013-11-23 12:00:00,Illinois,20.0,Purdue,16.0,,
2013-11-23 12:00:00,Michigan,21.0,Iowa,24.0,,
2013-11-23 20:00:00,Kansas,0.0,Iowa State,34.0,,
2013-11-23 15:30:00,Texas A&M,10.0,Louisiana State,34.0,,
2013-11-23 12:00:00,Memphis,17.0,Louisville,24.0,,
2013-11-23 18:00:00,Marshall,48.0,Florida International,10.0,,
2013-11-23 12:00:00,Virginia,26.0,Miami (FL),45.0,,
2013-11-23 12:00:00,Michigan State,30.0,Northwestern,6.0,,
2013-11-23 15:30:00,Middle Tennessee State,42.0,Southern Mississippi,21.0,,
2013-11-23 12:21:00,Mississippi State,24.0,Arkansas,17.0,,
2013-11-23 19:45:00,Missouri,24.0,Mississippi,10.0,,
2013-11-23 15:30:00,Nebraska,23.0,Penn State,20.0,,
2013-11-23 12:00:00,Old Dominion,20.0,North Carolina,80.0,,
2013-11-23 15:30:00,Brigham Young,13.0,Notre Dame,23.0,,
2013-11-23 15:30:00,Indiana,14.0,Ohio State,42.0,,
2013-11-23 12:00:00,Oklahoma,41.0,Kansas State,31.0,,
2013-11-23 20:00:00,Baylor,17.0,Oklahoma State,49.0,,
2013-11-23 12:30:00,Pittsburgh,17.0,Syracuse,16.0,,
2013-11-23 22:30:00,Boise State,31.0,San Diego State,34.0,,
2013-11-23 19:00:00,Louisiana-Monroe,14.0,South Alabama,36.0,,
2013-11-23 13:00:00,Coastal Carolina,10.0,South Carolina,70.0,,
2013-11-23 21:30:00,Southern California,47.0,Colorado,29.0,,
2013-11-23 19:00:00,Southern Methodist,16.0,South Florida,6.0,,
2013-11-23 16:00:00,California,13.0,Stanford,63.0,,
2013-11-23 15:30:00,Texas-San Antonio,21.0,North Texas,13.0,,
2013-11-23 15:30:00,Texas-El Paso,3.0,Tulane,45.0,,
2013-11-23 19:00:00,Tulsa,24.0,Louisiana Tech,14.0,,
2013-11-23 15:30:00,Colorado State,0.0,Utah State,13.0,,
2013-11-23 19:00:00,Vanderbilt,14.0,Tennessee,10.0,,
2013-11-23 22:30:00,Washington,69.0,Oregon State,27.0,,
2013-11-23 15:30:00,Utah,37.0,Washington State,49.0,,
2013-11-23 19:00:00,Western Kentucky,38.0,Texas State,7.0,,
2013-11-23 15:30:00,Wisconsin,20.0,Minnesota,7.0,,
2013-11-23 14:05:00,Hawaii,56.0,Wyoming,59.0,,
2013-11-26 19:00:00,Western Michigan,14.0,Northern Illinois,33.0,,
2013-11-28 19:30:00,Mississippi,10.0,Mississippi State,17.0,,
2013-11-28 19:30:00,Texas Tech,16.0,Texas,41.0,,
2013-11-29 12:00:00,Toledo,29.0,Akron,31.0,,
2013-11-29 13:00:00,Miami (OH),14.0,Ball State,55.0,,
2013-11-29 13:30:00,Buffalo,7.0,Bowling Green State,24.0,,"Ralph Wilson Stadium - Orchard Park, NY"
2013-11-29 20:00:00,South Florida,20.0,Central Florida,23.0,,
2013-11-29 14:00:00,Eastern Michigan,10.0,Central Michigan,42.0,,
2013-11-29 15:00:00,Florida International,6.0,Florida Atlantic,21.0,,
2013-11-29 12:00:00,Southern Methodist,0.0,Houston,34.0,,"Reliant Stadium - Houston, TX"
2013-11-29 12:00:00,Iowa,38.0,Nebraska,17.0,,
2013-11-29 14:30:00,Arkansas,27.0,Louisiana State,31.0,,
2013-11-29 12:00:00,East Carolina,28.0,Marshall,59.0,,
2013-11-29 15:30:00,Miami (FL),41.0,Pittsburgh,31.0,,
2013-11-29 14:00:00,Massachusetts,23.0,Ohio,51.0,,
2013-11-29 19:00:00,Oregon State,35.0,Oregon,36.0,,
2013-11-29 15:30:00,Fresno State,52.0,San Jose State,62.0,,
2013-11-29 14:00:00,Texas State,28.0,Troy,42.0,,
2013-11-29 15:30:00,Washington State,17.0,Washington,27.0,,
2013-11-30 21:30:00,Arizona,21.0,Arizona State,58.0,,
2013-11-30 15:30:00,Alabama,28.0,Auburn,34.0,,
2013-11-30 15:30:00,Baylor,41.0,Texas Christian,38.0,,
2013-11-30 22:15:00,New Mexico,17.0,Boise State,45.0,,
2013-11-30 15:05:00,Brigham Young,28.0,Nevada,23.0,,
2013-11-30 14:00:00,Air Force,13.0,Colorado State,58.0,,
2013-11-30 12:00:00,Rutgers,17.0,Connecticut,28.0,,
2013-11-30 12:00:00,Duke,27.0,North Carolina,25.0,,
2013-11-30 12:00:00,Florida State,37.0,Florida,7.0,,
2013-11-30 15:30:00,Georgia,41.0,Georgia Tech,34.0,,
2013-11-30 23:00:00,Army,42.0,Hawaii,49.0,,
2013-11-30 15:30:00,Purdue,36.0,Indiana,56.0,,
2013-11-30 16:00:00,Iowa State,52.0,West Virginia,44.0,,
2013-11-30 12:00:00,Kansas State,31.0,Kansas,10.0,,
2013-11-30 19:00:00,Louisiana-Monroe,31.0,Louisiana-Lafayette,28.0,,
2013-11-30 12:30:00,Maryland,41.0,North Carolina State,21.0,,
2013-11-30 12:00:00,Minnesota,3.0,Michigan State,14.0,,
2013-11-30 15:45:00,Texas-El Paso,17.0,Middle Tennessee State,48.0,,
